item,itemLabel
http://www.wikidata.org/entity/Q134656028,information technology & computer applications
http://www.wikidata.org/entity/Q135427453,mathematical engineering
http://www.wikidata.org/entity/Q135581741,santur performance
http://www.wikidata.org/entity/Q136148690,Sharia judiciary
http://www.wikidata.org/entity/Q136580777,civil and environmental engineering
http://www.wikidata.org/entity/Q136674500,Digital Enterprise Management
http://www.wikidata.org/entity/Q136799183,bandura performance
http://www.wikidata.org/entity/Q137560460,Q137560460
http://www.wikidata.org/entity/Q137776711,Museum in Health
http://www.wikidata.org/entity/Q137806577,Banking and Finance
http://www.wikidata.org/entity/Q138297634,chemical and biological engineering
http://www.wikidata.org/entity/Q138332594,Portuguese philology
http://www.wikidata.org/entity/Q138455499,analytical journalism
http://www.wikidata.org/entity/Q181260,epigraphy
http://www.wikidata.org/entity/Q258212,Near Eastern archaeology
http://www.wikidata.org/entity/Q259209,industrial archaeology
http://www.wikidata.org/entity/Q318668,zooarchaeology
http://www.wikidata.org/entity/Q431602,geoarchaeology
http://www.wikidata.org/entity/Q456928,computational archaeology
http://www.wikidata.org/entity/Q463923,archaeoastronomy
http://www.wikidata.org/entity/Q516973,cognitive archaeology
http://www.wikidata.org/entity/Q574323,anthracology
http://www.wikidata.org/entity/Q609819,biblical archaeology
http://www.wikidata.org/entity/Q636066,experimental archaeology
http://www.wikidata.org/entity/Q636481,paleoethnobotany
http://www.wikidata.org/entity/Q636489,archeogenetics
http://www.wikidata.org/entity/Q637003,gender archaeology
http://www.wikidata.org/entity/Q637254,archaeometallurgy
http://www.wikidata.org/entity/Q637284,archaeological science
http://www.wikidata.org/entity/Q637286,Q637286
http://www.wikidata.org/entity/Q676092,paleopathology
http://www.wikidata.org/entity/Q765822,underwater archaeology
http://www.wikidata.org/entity/Q811338,buildings archaeology
http://www.wikidata.org/entity/Q839006,urban archaeology
http://www.wikidata.org/entity/Q1051560,aerial archaeology
http://www.wikidata.org/entity/Q1161034,historical archaeology
http://www.wikidata.org/entity/Q1254302,archaeology of the Roman provinces
http://www.wikidata.org/entity/Q1265179,maritime archaeology
http://www.wikidata.org/entity/Q1267073,Q1267073
http://www.wikidata.org/entity/Q1313328,Q1313328
http://www.wikidata.org/entity/Q1456659,archaeological stratigraphy
http://www.wikidata.org/entity/Q1472404,Q1472404
http://www.wikidata.org/entity/Q1594092,lychnology
http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q1797350,coastal archaeology
http://www.wikidata.org/entity/Q1945587,Q1945587
http://www.wikidata.org/entity/Q1982103,post-medieval archaeology
http://www.wikidata.org/entity/Q2135456,Q2135456
http://www.wikidata.org/entity/Q2237826,battlefield archaeology
http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q2440693,contemporary archaeology
http://www.wikidata.org/entity/Q2532901,environmental archaeology
http://www.wikidata.org/entity/Q2638294,ethnoarchaeology
http://www.wikidata.org/entity/Q2844432,Q2844432
http://www.wikidata.org/entity/Q2860601,Q2860601
http://www.wikidata.org/entity/Q2860612,Islamic archaeology
http://www.wikidata.org/entity/Q2860617,Phoeniciology
http://www.wikidata.org/entity/Q853915,economic geology
http://www.wikidata.org/entity/Q856574,interlinguistics
http://www.wikidata.org/entity/Q861689,education economics
http://www.wikidata.org/entity/Q864269,biodiversity informatics
http://www.wikidata.org/entity/Q864601,biomedicine
http://www.wikidata.org/entity/Q865354,scientific socialism
http://www.wikidata.org/entity/Q870895,health informatics
http://www.wikidata.org/entity/Q882463,marine biotechnology
http://www.wikidata.org/entity/Q899279,management control system
http://www.wikidata.org/entity/Q910067,chemometrics
http://www.wikidata.org/entity/Q910375,missiology
http://www.wikidata.org/entity/Q911772,chemical technology
http://www.wikidata.org/entity/Q912065,hydrochemistry
http://www.wikidata.org/entity/Q912169,nanoscience
http://www.wikidata.org/entity/Q913584,genetic genealogy
http://www.wikidata.org/entity/Q928865,art therapy
http://www.wikidata.org/entity/Q932068,environmental health
http://www.wikidata.org/entity/Q932071,industrial relations
http://www.wikidata.org/entity/Q957366,semiology
http://www.wikidata.org/entity/Q959049,music production
http://www.wikidata.org/entity/Q960543,theatre studies
http://www.wikidata.org/entity/Q976962,tourism studies
http://www.wikidata.org/entity/Q1004343,fundamental theology
http://www.wikidata.org/entity/Q1017569,business development
http://www.wikidata.org/entity/Q1039642,food technology
http://www.wikidata.org/entity/Q1045712,neuroeconomics
http://www.wikidata.org/entity/Q1048140,global studies
http://www.wikidata.org/entity/Q1048431,enterprise architecture
http://www.wikidata.org/entity/Q1048526,biomedical informatics
http://www.wikidata.org/entity/Q1049625,musical improvisation
http://www.wikidata.org/entity/Q1049976,transplantology
http://www.wikidata.org/entity/Q1055825,digital journalism
http://www.wikidata.org/entity/Q1061219,telecommunications engineering
http://www.wikidata.org/entity/Q1061656,interaction design
http://www.wikidata.org/entity/Q1064195,psychology of art
http://www.wikidata.org/entity/Q1066186,study of history
http://www.wikidata.org/entity/Q1075827,comparative religion
http://www.wikidata.org/entity/Q1080208,production theory
http://www.wikidata.org/entity/Q1097688,non-parametric statistics
http://www.wikidata.org/entity/Q1114490,comics studies
http://www.wikidata.org/entity/Q1115369,Librettology
http://www.wikidata.org/entity/Q1120985,Vastu shastra
http://www.wikidata.org/entity/Q1122550,computer music
http://www.wikidata.org/entity/Q1122625,computational visualistics
http://www.wikidata.org/entity/Q1124169,genetic counseling
http://www.wikidata.org/entity/Q1143546,cultural studies
http://www.wikidata.org/entity/Q1143760,Tibetology
http://www.wikidata.org/entity/Q1144718,gas kinetics
http://www.wikidata.org/entity/Q1187231,sabermetrics
http://www.wikidata.org/entity/Q1192971,network theory
http://www.wikidata.org/entity/Q1195695,intellectual history
http://www.wikidata.org/entity/Q1195766,space sciences
http://www.wikidata.org/entity/Q1196135,web engineering
http://www.wikidata.org/entity/Q1212747,media informatics
http://www.wikidata.org/entity/Q1254373,information engineering
http://www.wikidata.org/entity/Q1255706,dramatic theory
http://www.wikidata.org/entity/Q1269769,practical computer science
http://www.wikidata.org/entity/Q1280151,security studies
http://www.wikidata.org/entity/Q1298380,sports science
http://www.wikidata.org/entity/Q1331392,legal theory
http://www.wikidata.org/entity/Q1332231,science studies
http://www.wikidata.org/entity/Q1333743,literary composing
http://www.wikidata.org/entity/Q1333872,combinatorial optimization
http://www.wikidata.org/entity/Q1344860,historically informed performance
http://www.wikidata.org/entity/Q1346207,encyclopaedistics
http://www.wikidata.org/entity/Q1350203,tourism geography
http://www.wikidata.org/entity/Q1362446,traffic psychology
http://www.wikidata.org/entity/Q1367176,Iranian studies
http://www.wikidata.org/entity/Q1371415,ethnopharmacology
http://www.wikidata.org/entity/Q1377029,European studies
http://www.wikidata.org/entity/Q1387972,plant ecology
http://www.wikidata.org/entity/Q1393258,rural economics
http://www.wikidata.org/entity/Q1407228,television production
http://www.wikidata.org/entity/Q1411783,industrial organization
http://www.wikidata.org/entity/Q1413113,Eastern European studies
http://www.wikidata.org/entity/Q1413128,Indo-European studies
http://www.wikidata.org/entity/Q1414089,art theory
http://www.wikidata.org/entity/Q1420050,fisheries science
http://www.wikidata.org/entity/Q1428943,psychophysiology
http://www.wikidata.org/entity/Q1444687,history of statistics
http://www.wikidata.org/entity/Q1446961,rocket science
http://www.wikidata.org/entity/Q1450761,French studies
http://www.wikidata.org/entity/Q1452527,systems psychology
http://www.wikidata.org/entity/Q1456948,geobotany
http://www.wikidata.org/entity/Q1461602,computer-supported cooperative work
http://www.wikidata.org/entity/Q1469726,zoocoenology
http://www.wikidata.org/entity/Q1472055,early childhood education
http://www.wikidata.org/entity/Q1473265,information technology management
http://www.wikidata.org/entity/Q1483473,military history of the United States
http://www.wikidata.org/entity/Q1494494,political science and government
http://www.wikidata.org/entity/Q1502849,study of geodesy
http://www.wikidata.org/entity/Q1504881,wood technology
http://www.wikidata.org/entity/Q1517835,gender history
http://www.wikidata.org/entity/Q1540472,knowledge engineering
http://www.wikidata.org/entity/Q1569011,urban history
http://www.wikidata.org/entity/Q1595434,special education
http://www.wikidata.org/entity/Q1601482,ethnology of religion
http://www.wikidata.org/entity/Q1656208,ego psychology
http://www.wikidata.org/entity/Q1660187,film studies
http://www.wikidata.org/entity/Q1667633,university history
http://www.wikidata.org/entity/Q7432936,Schubert calculus
http://www.wikidata.org/entity/Q7489245,shape theory
http://www.wikidata.org/entity/Q7533433,size theory
http://www.wikidata.org/entity/Q7543015,small cancellation theory
http://www.wikidata.org/entity/Q7577406,spin geometry
http://www.wikidata.org/entity/Q7595767,stable homotopy theory
http://www.wikidata.org/entity/Q7598355,standard monomial theory
http://www.wikidata.org/entity/Q7625047,structural proof theory
http://www.wikidata.org/entity/Q7643393,supergeometry
http://www.wikidata.org/entity/Q7662747,synthetic differential geometry
http://www.wikidata.org/entity/Q7818977,Tomita–Takesaki theory
http://www.wikidata.org/entity/Q7834072,transform theory
http://www.wikidata.org/entity/Q7849339,Tsallis statistics
http://www.wikidata.org/entity/Q7936587,visual calculus
http://www.wikidata.org/entity/Q8348314,polyhedral combinatorics
http://www.wikidata.org/entity/Q8465354,logical calculus
http://www.wikidata.org/entity/Q9050585,nomography
http://www.wikidata.org/entity/Q9357062,homotopy theory
http://www.wikidata.org/entity/Q10380344,manifold theory
http://www.wikidata.org/entity/Q10843274,analytic number theory
http://www.wikidata.org/entity/Q10952567,quantum topology
http://www.wikidata.org/entity/Q12109051,Q12109051
http://www.wikidata.org/entity/Q12133344,nonlinear algebra
http://www.wikidata.org/entity/Q12294298,low-dimensional topology
http://www.wikidata.org/entity/Q12817915,applied geometry
http://www.wikidata.org/entity/Q13220368,representation theory
http://www.wikidata.org/entity/Q15176852,intersection theory
http://www.wikidata.org/entity/Q15614122,measure theory
http://www.wikidata.org/entity/Q15615154,K-theory
http://www.wikidata.org/entity/Q16526038,Diophantine geometry
http://www.wikidata.org/entity/Q16908668,equivariant stable homotopy theory
http://www.wikidata.org/entity/Q16958142,chromatic homotopy theory
http://www.wikidata.org/entity/Q16959942,derived algebraic geometry
http://www.wikidata.org/entity/Q17005777,continuum percolation theory
http://www.wikidata.org/entity/Q17017346,global analysis
http://www.wikidata.org/entity/Q17029637,higher-dimensional algebra
http://www.wikidata.org/entity/Q17086162,geometric mechanics
http://www.wikidata.org/entity/Q17086892,variational analysis
http://www.wikidata.org/entity/Q17097784,non-classical analysis
http://www.wikidata.org/entity/Q17141967,geometric complexity theory
http://www.wikidata.org/entity/Q18205066,analysis of partial differential equations
http://www.wikidata.org/entity/Q18354167,noncommutative projective geometry
http://www.wikidata.org/entity/Q18533485,lattice theory
http://www.wikidata.org/entity/Q18694550,semigroup theory
http://www.wikidata.org/entity/Q20968946,difference calculus
http://www.wikidata.org/entity/Q21028313,global analysis
http://www.wikidata.org/entity/Q21653407,theory of integrable systems
http://www.wikidata.org/entity/Q24175351,order theory
http://www.wikidata.org/entity/Q28458034,topological Galois theory
http://www.wikidata.org/entity/Q28575007,theory of differential equations
http://www.wikidata.org/entity/Q39045406,categorical algebra
http://www.wikidata.org/entity/Q43431769,theory of random matrices
http://www.wikidata.org/entity/Q47014287,mathematical astronomy
http://www.wikidata.org/entity/Q47457983,sublime calculation
http://www.wikidata.org/entity/Q60791559,combinatorial matrix theory
http://www.wikidata.org/entity/Q60791880,idempotent analysis
http://www.wikidata.org/entity/Q60791881,tropical analysis
http://www.wikidata.org/entity/Q77827144,sheaf theory
http://www.wikidata.org/entity/Q77987985,categorical topology
http://www.wikidata.org/entity/Q85789394,nonabelian algebraic topology
http://www.wikidata.org/entity/Q91915305,differential algebra
