
item,itemLabel,itemDescription,enwiki,period,periodLabel,start,end,instance,instanceLabel
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q36422,Neolithic,-3000-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q935773,cromlech
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q11761,Bronze Age,-3000-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1035294,henge
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q36422,Neolithic,-3000-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1035294,henge
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q11761,Bronze Age,-3000-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4989906,monument
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q36422,Neolithic,-3000-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4989906,monument
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q11761,Bronze Age,-3000-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16735822,history museum
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q36422,Neolithic,-3000-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16735822,history museum
http://www.wikidata.org/entity/Q7494260,Shengavit Settlement,"archaeological site in present-day Yerevan, Armenia",Shengavit (site),http://www.wikidata.org/entity/Q36422,Neolithic,-2999-01-01T00:00:00Z,-2199-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q3007227,Véraza culture,,Véraza culture,http://www.wikidata.org/entity/Q36422,Neolithic,-2999-01-01T00:00:00Z,-1999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q3007227,Véraza culture,,Véraza culture,http://www.wikidata.org/entity/Q2748997,Q2748997,-2999-01-01T00:00:00Z,-1999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q3007227,Véraza culture,,Véraza culture,http://www.wikidata.org/entity/Q36422,Neolithic,-2999-01-01T00:00:00Z,-2199-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q3007227,Véraza culture,,Véraza culture,http://www.wikidata.org/entity/Q2748997,Q2748997,-2999-01-01T00:00:00Z,-2199-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q2157497,Dolmen Culture,,,http://www.wikidata.org/entity/Q36422,Neolithic,-2899-01-01T00:00:00Z,-1299-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11042,culture
http://www.wikidata.org/entity/Q2864890,Artenacian culture,archaeological culture,Artenacian culture,http://www.wikidata.org/entity/Q36422,Neolithic,-2799-01-01T00:00:00Z,-2499-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q2864890,Artenacian culture,archaeological culture,Artenacian culture,http://www.wikidata.org/entity/Q4354077,Chalcolithic Europe,-2799-01-01T00:00:00Z,-2499-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q115685505,First Dynasty of Kish,first dynasty of Kish ca. 2800-2500 BCE,,http://www.wikidata.org/entity/Q99299898,Early Dynastic I,-2799-01-01T00:00:00Z,-2499-01-01T00:00:00Z,http://www.wikidata.org/entity/Q56061,administrative territorial entity
http://www.wikidata.org/entity/Q115685505,First Dynasty of Kish,first dynasty of Kish ca. 2800-2500 BCE,,http://www.wikidata.org/entity/Q110209550,Early Dynastic IIIa,-2799-01-01T00:00:00Z,-2499-01-01T00:00:00Z,http://www.wikidata.org/entity/Q56061,administrative territorial entity
http://www.wikidata.org/entity/Q115685505,First Dynasty of Kish,first dynasty of Kish ca. 2800-2500 BCE,,http://www.wikidata.org/entity/Q99299898,Early Dynastic I,-2799-01-01T00:00:00Z,-2499-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q115685505,First Dynasty of Kish,first dynasty of Kish ca. 2800-2500 BCE,,http://www.wikidata.org/entity/Q110209550,Early Dynastic IIIa,-2799-01-01T00:00:00Z,-2499-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q115693235,First Dynasty of Uruk,first dynasty of Uruk ca. 2750-2450 BCE,,http://www.wikidata.org/entity/Q99299898,Early Dynastic I,-2749-01-01T00:00:00Z,-2449-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q115693235,First Dynasty of Uruk,first dynasty of Uruk ca. 2750-2450 BCE,,http://www.wikidata.org/entity/Q110209550,Early Dynastic IIIa,-2749-01-01T00:00:00Z,-2449-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q128904,Elam,ancient pre-Iranian civilization between 3200 and 539 BC,Elam,http://www.wikidata.org/entity/Q130253,Chalcolithic,-2699-01-01T00:00:00Z,-0538-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q128904,Elam,ancient pre-Iranian civilization between 3200 and 539 BC,Elam,http://www.wikidata.org/entity/Q130253,Chalcolithic,-2699-01-01T00:00:00Z,-0538-01-01T00:00:00Z,http://www.wikidata.org/entity/Q28171280,ancient civilization
http://www.wikidata.org/entity/Q125936,Shijiahe culture,archaeological culture,Shijiahe culture,http://www.wikidata.org/entity/Q36422,Neolithic,-2499-01-01T00:00:00Z,-1999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q4461035,Akkadian Empire,ancient empire in the Mesopotamia (2334–2154 BC),Akkadian Empire,http://www.wikidata.org/entity/Q419594,Akkad period,-2333-01-01T00:00:00Z,-2082-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q4461035,Akkadian Empire,ancient empire in the Mesopotamia (2334–2154 BC),Akkadian Empire,http://www.wikidata.org/entity/Q419594,Akkad period,-2333-01-01T00:00:00Z,-2153-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q4029560,Akkadians,ancient semitic population,Akkadians,http://www.wikidata.org/entity/Q11761,Bronze Age,-2333-01-01T00:00:00Z,-2153-01-01T00:00:00Z,http://www.wikidata.org/entity/Q41710,ethnic group
http://www.wikidata.org/entity/Q4461035,Akkadian Empire,ancient empire in the Mesopotamia (2334–2154 BC),Akkadian Empire,http://www.wikidata.org/entity/Q419594,Akkad period,-2269-01-01T00:00:00Z,-2082-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q4461035,Akkadian Empire,ancient empire in the Mesopotamia (2334–2154 BC),Akkadian Empire,http://www.wikidata.org/entity/Q419594,Akkad period,-2269-01-01T00:00:00Z,-2153-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q1471923,Early Bronze Age,period in prehistory that follows the Stone Age,,http://www.wikidata.org/entity/Q11761,Bronze Age,-2200-01-01T00:00:00Z,-1100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15401633,archaeological period
http://www.wikidata.org/entity/Q1471923,Early Bronze Age,period in prehistory that follows the Stone Age,,http://www.wikidata.org/entity/Q11761,Bronze Age,-2200-01-01T00:00:00Z,-1600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15401633,archaeological period
http://www.wikidata.org/entity/Q110686891,Balma dels Ossos,"archaeological site in Sallent, Spain",,http://www.wikidata.org/entity/Q11761,Bronze Age,-2199-01-01T00:00:00Z,-1199-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q110686891,Balma dels Ossos,"archaeological site in Sallent, Spain",,http://www.wikidata.org/entity/Q130253,Chalcolithic,-2199-01-01T00:00:00Z,-1199-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q1269223,Qijia culture,archaeological culture,Qijia culture,http://www.wikidata.org/entity/Q11761,Bronze Age,-2199-01-01T00:00:00Z,-1599-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q1269223,Qijia culture,archaeological culture,Qijia culture,http://www.wikidata.org/entity/Q36422,Neolithic,-2199-01-01T00:00:00Z,-1599-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q5794586,Armorican Tumulus culture,bronze Age archaeological culture in Western Europe,Armorican Tumulus culture,http://www.wikidata.org/entity/Q11761,Bronze Age,-2149-01-01T00:00:00Z,-1349-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q723587,Third Dynasty of Ur,royal dynasty in Mesopotamia,Third Dynasty of Ur,http://www.wikidata.org/entity/Q109384761,Ur III period,-2111-01-01T00:00:00Z,-2003-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q723587,Third Dynasty of Ur,royal dynasty in Mesopotamia,Third Dynasty of Ur,http://www.wikidata.org/entity/Q109384761,Ur III period,-2111-01-01T00:00:00Z,-2003-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q617218,Yamhad,"ancient Semitic kingdom centered on Ḥalab (Aleppo), Syria",Yamhad,http://www.wikidata.org/entity/Q11761,Bronze Age,-2003-01-01T00:00:00Z,-1594-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q966893,Cretan hieroglyphs,undecyphered bronze-age Cretan writing system,Cretan hieroglyphs,http://www.wikidata.org/entity/Q11761,Bronze Age,-1999-01-01T00:00:00Z,-1599-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1156875,undeciphered writing system
http://www.wikidata.org/entity/Q966893,Cretan hieroglyphs,undecyphered bronze-age Cretan writing system,Cretan hieroglyphs,http://www.wikidata.org/entity/Q11761,Bronze Age,-1999-01-01T00:00:00Z,-1599-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4241360,Aegean scripts
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q11761,Bronze Age,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q570116,tourist attraction
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q36422,Neolithic,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q570116,tourist attraction
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q11761,Bronze Age,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q36422,Neolithic,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q11761,Bronze Age,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q935773,cromlech
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q36422,Neolithic,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q935773,cromlech
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q11761,Bronze Age,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1035294,henge
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q36422,Neolithic,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1035294,henge
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q11761,Bronze Age,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4989906,monument
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q36422,Neolithic,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4989906,monument
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q11761,Bronze Age,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16735822,history museum
http://www.wikidata.org/entity/Q39671,Stonehenge,"Neolithic henge monument in Amesbury, Wiltshire, England, UK",Stonehenge,http://www.wikidata.org/entity/Q36422,Neolithic,-1848-01-01T00:00:00Z,-1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16735822,history museum
http://www.wikidata.org/entity/Q1471923,Early Bronze Age,period in prehistory that follows the Stone Age,,http://www.wikidata.org/entity/Q11761,Bronze Age,-1700-01-01T00:00:00Z,-1100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15401633,archaeological period
http://www.wikidata.org/entity/Q1471923,Early Bronze Age,period in prehistory that follows the Stone Age,,http://www.wikidata.org/entity/Q11761,Bronze Age,-1700-01-01T00:00:00Z,-1600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15401633,archaeological period
http://www.wikidata.org/entity/Q15631010,Abydos Dynasty,ancient Egyptian dynasty,Abydos Dynasty,http://www.wikidata.org/entity/Q11768,Ancient Egypt,-1649-01-01T00:00:00Z,-1599-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q178665,Mitanni,state in northern Syria and south-east Anatolia from ca. 1500 BC–1300 BC,Mitanni,http://www.wikidata.org/entity/Q269678,ancient Near East,-1649-01-01T00:00:00Z,-1259-01-01T00:00:00Z,http://www.wikidata.org/entity/Q417175,kingdom
http://www.wikidata.org/entity/Q178665,Mitanni,state in northern Syria and south-east Anatolia from ca. 1500 BC–1300 BC,Mitanni,http://www.wikidata.org/entity/Q269678,ancient Near East,-1649-01-01T00:00:00Z,-1259-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q181264,Mycenaean Greece,late Bronze Age Greek civilization,Mycenaean Greece,http://www.wikidata.org/entity/Q11761,Bronze Age,-1599-01-01T00:00:00Z,-1099-01-01T00:00:00Z,http://www.wikidata.org/entity/Q8432,civilization
http://www.wikidata.org/entity/Q181264,Mycenaean Greece,late Bronze Age Greek civilization,Mycenaean Greece,http://www.wikidata.org/entity/Q11761,Bronze Age,-1599-01-01T00:00:00Z,-1099-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11042,culture
http://www.wikidata.org/entity/Q181264,Mycenaean Greece,late Bronze Age Greek civilization,Mycenaean Greece,http://www.wikidata.org/entity/Q11761,Bronze Age,-1599-01-01T00:00:00Z,-1099-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q181264,Mycenaean Greece,late Bronze Age Greek civilization,Mycenaean Greece,http://www.wikidata.org/entity/Q11761,Bronze Age,-1599-01-01T00:00:00Z,-1099-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1292119,style
http://www.wikidata.org/entity/Q927291,Nok culture,archaeological culture,Nok culture,http://www.wikidata.org/entity/Q11764,Iron Age,-1500-01-01T00:00:00Z,0000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11042,culture
http://www.wikidata.org/entity/Q927291,Nok culture,archaeological culture,Nok culture,http://www.wikidata.org/entity/Q36422,Neolithic,-1500-01-01T00:00:00Z,0000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11042,culture
http://www.wikidata.org/entity/Q927291,Nok culture,archaeological culture,Nok culture,http://www.wikidata.org/entity/Q11764,Iron Age,-1500-01-01T00:00:00Z,0000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q927291,Nok culture,archaeological culture,Nok culture,http://www.wikidata.org/entity/Q36422,Neolithic,-1500-01-01T00:00:00Z,0000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q927291,Nok culture,archaeological culture,Nok culture,http://www.wikidata.org/entity/Q11764,Iron Age,-1500-01-01T00:00:00Z,0000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1292119,style
http://www.wikidata.org/entity/Q927291,Nok culture,archaeological culture,Nok culture,http://www.wikidata.org/entity/Q36422,Neolithic,-1500-01-01T00:00:00Z,0000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1292119,style
http://www.wikidata.org/entity/Q215262,Vedic period,ancient South Asian historical period,Vedic period,http://www.wikidata.org/entity/Q1056845,Iron Age India,-1500-01-01T00:00:00Z,-0500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q8432,civilization
http://www.wikidata.org/entity/Q215262,Vedic period,ancient South Asian historical period,Vedic period,http://www.wikidata.org/entity/Q4974228,Bronze Age India,-1500-01-01T00:00:00Z,-0500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q8432,civilization
http://www.wikidata.org/entity/Q215262,Vedic period,ancient South Asian historical period,Vedic period,http://www.wikidata.org/entity/Q1056845,Iron Age India,-1500-01-01T00:00:00Z,-0500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11514315,historical period
