item,itemLabel,parent,parentLabel
http://www.wikidata.org/entity/Q12773591,discipline of pedagogy,http://www.wikidata.org/entity/Q7922,pedagogy
http://www.wikidata.org/entity/Q12774262,postreh,,
http://www.wikidata.org/entity/Q13138138,Q13138138,,
http://www.wikidata.org/entity/Q13195799,physical inorganic chemistry,http://www.wikidata.org/entity/Q11165,inorganic chemistry
http://www.wikidata.org/entity/Q13195799,physical inorganic chemistry,http://www.wikidata.org/entity/Q11372,physical chemistry
http://www.wikidata.org/entity/Q13378080,nurse education,http://www.wikidata.org/entity/Q126945,medical education
http://www.wikidata.org/entity/Q13378080,nurse education,http://www.wikidata.org/entity/Q7248099,professional education
http://www.wikidata.org/entity/Q13405601,higher geodesy,http://www.wikidata.org/entity/Q131089,geodesy
http://www.wikidata.org/entity/Q13430502,orthology,http://www.wikidata.org/entity/Q8091,grammar
http://www.wikidata.org/entity/Q13649246,uncertainty,http://www.wikidata.org/entity/Q3968640,mental state
http://www.wikidata.org/entity/Q13649246,uncertainty,http://www.wikidata.org/entity/Q86923152,risk source
http://www.wikidata.org/entity/Q13649953,Q13649953,,
http://www.wikidata.org/entity/Q15088481,ecopsychology,http://www.wikidata.org/entity/Q9418,psychology
http://www.wikidata.org/entity/Q15088675,data curation,http://www.wikidata.org/entity/Q3007618,content curation
http://www.wikidata.org/entity/Q15148892,analysis of social structure,http://www.wikidata.org/entity/Q217602,analysis
http://www.wikidata.org/entity/Q15609389,South Asian languages,http://www.wikidata.org/entity/Q2624777,languages of Asia
http://www.wikidata.org/entity/Q16000119,igneous petrology,http://www.wikidata.org/entity/Q163082,petrology
http://www.wikidata.org/entity/Q16669122,human pathology,http://www.wikidata.org/entity/Q7208,pathology
http://www.wikidata.org/entity/Q16705689,linear structure,http://www.wikidata.org/entity/Q499525,structure
http://www.wikidata.org/entity/Q16911243,orchidology,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q17012245,entity linking,http://www.wikidata.org/entity/Q1649725,name resolution
http://www.wikidata.org/entity/Q17013672,fish reproduction,http://www.wikidata.org/entity/Q3427333,animal reproduction
http://www.wikidata.org/entity/Q17013672,fish reproduction,http://www.wikidata.org/entity/Q5454658,fish physiology
http://www.wikidata.org/entity/Q17051824,data publishing,http://www.wikidata.org/entity/Q732577,publication
http://www.wikidata.org/entity/Q138333181,vascular biology,http://www.wikidata.org/entity/Q521,physiology
http://www.wikidata.org/entity/Q138333181,vascular biology,http://www.wikidata.org/entity/Q10546286,clinical physiology
