qid,label,list,backlinks
Q131151532,'electroanalytical chemistry',academic_only,0
Q2474620,'electrochemical engineering',academic_only,0
Q64689319,'electronic and computer engineering',academic_only,0
Q64800596,'electronic commerce',academic_only,0
Q126095,'electronic engineering',academic_only,9
Q173167,'electronic literature',academic_only,499
Q11650,'electronics',academic_only,55
Q64853901,'electronics and nanotechnology',academic_only,0
Q124326537,'electropathology',academic_only,0
Q113884103,'electrorheology',academic_only,0
Q4531103,'electrotechnology',academic_only,0
Q111327079,'elemental semiconductors',academic_only,0
Q11396551,'elementary and secondary education',academic_only,0
Q112575204,'elementary education',academic_only,0
Q2255221,'elocution',academic_only,0
Q3724101,'embryology of plants',academic_only,0
Q107123976,'emergency and disaster management',academic_only,0
Q1000889,'emergency and disaster pharmacy',academic_only,0
Q1460420,'emergency management',academic_only,38
Q2861470,'emergency medicine',academic_only,16
Q64814347,'emerging media',academic_only,0
Q5374252,'empirical psychology',academic_only,0
Q1346207,'encyclopaedistics',academic_only,0
Q162606,'endocrinology',academic_only,14
Q24963174,'energy and environmental engineering',academic_only,2
Q25584060,'energy development',academic_only,2
Q19597073,'energy informatics',academic_only,0
Q1341277,'energy research',academic_only,0
Q11023,'engineering',academic_only,205
Q108375738,'engineering',academic_only,0
Q3234664,'engineering economics',academic_only,0
Q106134426,'engineering electronics',academic_only,0
Q130798465,'engineering geophysics',academic_only,0
Q2235851,'engineering mathematics',academic_only,0
Q103450003,'engineering operations',academic_only,0
Q113210443,'engineering practice',academic_only,2
Q113210442,'engineering practice and education',academic_only,2
Q24962856,'engineering studies',academic_only,9
Q1048431,'enterprise architecture',academic_only,5
Q64687285,'enterprise computing',academic_only,0
Q4530398,'enterprise economy',academic_only,0
Q66086501,'enterprise informatics',academic_only,0
Q17012245,'entity linking',academic_only,3
Q120969779,'entity matching',academic_only,0
Q39286,'entomology',academic_only,41
Q3908516,'entrepreneurship',academic_only,20
Q113141555,'environment and climate finance',academic_only,0
Q64819271,'environmental and food economics',academic_only,0
Q55586156,'environmental and natural resources',academic_only,0
Q5381194,'environmental anthropology',academic_only,0
Q112939514,'environmental assessment and monitoring',academic_only,2
Q64809263,'environmental change and global sustainability',academic_only,0
Q2020035,'environmental criminology',academic_only,0
Q114436249,'environmental design',academic_only,1
Q16000091,'environmental design',academic_only,1
Q65273678,'environmental ecology',academic_only,0
Q948732,'environmental education',academic_only,11
Q146326,'environmental engineering',academic_only,21
Q59687311,'environmental engineering and science',academic_only,0
Q5381223,'environmental epidemiology',academic_only,0
Q18235183,'environmental fluid mechanics',academic_only,0
Q111315052,'environmental geography',academic_only,0
Q130798472,'environmental geophysics',academic_only,0
Q64822409,'environmental geoscience',academic_only,0
Q932068,'environmental health',academic_only,3
Q113827235,'environmental health sciences',academic_only,0
Q1561862,'environmental history',academic_only,6
Q5333239,'environmental humanities',academic_only,0
Q4591707,'environmental informatics',academic_only,0
Q328798,'environmental law',academic_only,36
Q135424760,'environmental management',academic_only,0
Q11902944,'environmental planning',academic_only,3
Q919526,'environmental policy',academic_only,47
Q832237,'environmental protection',academic_only,43
Q929380,'environmental resource management',academic_only,6
Q188847,'environmental science',academic_only,19
Q64689264,'environmental science and technology',academic_only,0
Q5381358,'environmental social science',academic_only,0
Q5381367,'environmental studies',academic_only,9
Q64942987,'environomical pathways for sustainable energy systems',academic_only,0
Q2880775,'enzymology',academic_only,4
Q4115091,'epizootiology',academic_only,0
Q1750812,'ergonomics',academic_only,9
Q362327,'erotetics',academic_only,0
Q104775885,'estuarine ecology',academic_only,0
Q9465,'ethics',academic_only,102
Q5403493,'ethics of technology',academic_only,4
Q4533017,'ethnic anthropology',academic_only,0
Q41870,'ethnic studies',academic_only,5
Q841408,'ethnobotany',academic_only,5
Q5404352,'ethnodoxology',academic_only,0
Q1371429,'ethnoecology',academic_only,0
Q132151,'ethnography',academic_only,38
Q2181985,'ethnohistory',academic_only,0
Q853085,'ethnolinguistics',academic_only,1
Q43455,'ethnology',academic_only,28
Q1601482,'ethnology of religion',academic_only,1
Q1371415,'ethnopharmacology',academic_only,0
Q26237583,'ethnopolitics',academic_only,0
Q12572036,'ethnopsychology',academic_only,1
Q5404396,'ethnopsychopharmacology',academic_only,0
Q7155,'ethology',academic_only,15
Q208365,'etnomusicology',academic_only,4
Q1371704,'etruscology',academic_only,0
Q64943062,'european mining, minerals and environmental program',academic_only,0
Q5418329,'evidence-based management',academic_only,0
Q840400,'evolutionary biology',academic_only,27
Q133806408,'evolutionary cell biology',academic_only,0
Q1382557,'evolutionary ecology',academic_only,0
Q2313085,'evolutionary linguistics',academic_only,1
Q219695,'evolutionary psychology',academic_only,6
Q113207671,'excited state chemistry',academic_only,0
Q55714018,'exercise science and coaching',academic_only,0
Q128507011,'existential risk studies',academic_only,0
Q3809431,'exoplanetology',academic_only,0
Q1384130,'exopolitics',academic_only,0
Q115255855,'exotic animal medicine',academic_only,0
Q3508531,'experience design',academic_only,0
Q130262075,'experimental meteorology',academic_only,0
Q60740628,'experimental petrology',academic_only,0
Q4530574,'experimental phonetics',academic_only,0
Q18366,'experimental physics',academic_only,0
Q40890078,'explainable AI',academic_only,0
Q7958,'explanation',academic_only,42
Q113095682,'exploration geochemistry',academic_only,0
Q1202243,'exploration geophysics',academic_only,5
Q502038,'extragalactic astronomy',academic_only,1
Q970687,'eye tracking',academic_only,0
Q1519370,'faceted search',academic_only,0
Q3050818,'fairyology',academic_only,0
Q7884093,'family and consumer science',academic_only,1
Q113192647,'family and household demography',academic_only,0
Q19977687,'family counseling',academic_only,0
Q119003958,'family demography',academic_only,0
Q623006,'family economics',academic_only,2
Q870449,'family therapy',academic_only,4
Q28793139,'fan studies',academic_only,0
Q1407914,'farm management',academic_only,1
Q29583,'fashion design',academic_only,5
Q28401159,'fashion merchandising',academic_only,1
Q27979858,'fashion theory',academic_only,0
Q73927923,'fecal anthropology',academic_only,0
Q105160122,'federated SPARQL query',academic_only,0
Q107556837,'feeding ecology',academic_only,0
Q110402826,'female status',academic_only,0
Q5442878,'feminist anthropology',academic_only,0
Q136723712,'feminist linguistics',academic_only,0
Q104780304,'fen ecology',academic_only,0
Q64853839,'fibre and polymer engineering',academic_only,0
Q4994861,'fiction writing',academic_only,1
Q113161523,'field robotics',academic_only,0
Q2114318,'figurational theory',academic_only,0
Q116845672,'film composition',academic_only,1
Q12765827,'film direction',academic_only,1
Q237893,'film editing',academic_only,10
Q64807634,'film recording',academic_only,0
Q1660187,'film studies',academic_only,11
Q28793,'film theory',academic_only,12
Q43015,'finance',academic_only,67
Q24067399,'finance science',academic_only,1
Q12238348,'financial and banking science',academic_only,0
Q2294553,'financial economics',academic_only,9
Q4738155,'financial management',academic_only,20
Q2120150,'financial planning',academic_only,6
Q484181,'fiqh',academic_only,30
Q1409472,'fire ecology',academic_only,0
Q567716,'fire protection engineering',academic_only,0
Q111366250,'fire protection management',academic_only,0
Q110308923,'fire safety design',academic_only,0
Q107556817,'fish ecology',academic_only,0
Q109276098,'fish genetics',academic_only,0
Q122935277,'fish pathology',academic_only,0
Q5454658,'fish physiology',academic_only,1
Q110297482,'fish physiology and genetics',academic_only,0
Q17013672,'fish reproduction',academic_only,0
Q8248157,'fisheries biology',academic_only,0
Q5454893,'fisheries management',academic_only,2
Q1420050,'fisheries science',academic_only,4
Q104780425,'fjord ecology',academic_only,0
Q2518760,'flamencology',academic_only,0
Q5458994,'flexible solar cell research',academic_only,0
Q104780569,'floodplain ecology',academic_only,0
Q30594891,'floral biology',academic_only,1
Q107708708,'flower morphology',academic_only,3
Q172145,'fluid mechanics',academic_only,18
Q113210559,'fluid mechanics and thermal engineering',academic_only,2
Q106148879,'flute performance',academic_only,1
Q65235465,'fluvial geomorphology',academic_only,1
Q132116,'folkloristics',academic_only,13
Q115158945,'folktale study',academic_only,0
Q123518019,'food and nutritional science',academic_only,2
Q64816594,'food chain and health',academic_only,0
Q6631525,'food engineering',academic_only,1
Q65292971,'food environmental science',academic_only,0
Q136800541,'food hygiene and safety science',academic_only,0
Q1810993,'food microbiology',academic_only,1
Q10566261,'food nutrition research',academic_only,0
Q110542363,'food nutritional balance',academic_only,0
Q627371,'food processing',academic_only,31
Q909821,'food safety',academic_only,10
Q1637030,'food science',academic_only,12
Q65292961,'food science department',academic_only,0
Q3232953,'food studies',academic_only,0
Q1039642,'food technology',academic_only,5
Q65292953,'foods and nutritional sciences department',academic_only,0
Q134831871,'football economics',academic_only,0
Q104486725,'foreign area studies',academic_only,0
Q123563189,'foreign language research',academic_only,1
Q102301676,'foreign missions',academic_only,0
Q5468430,'foreign policy analysis',academic_only,0
Q610018,'foreign relations',academic_only,212
Q2696615,'foreign-language pedagogy',academic_only,1
Q28065,'forensic anthropology',academic_only,1
Q1328688,'forensic biology',academic_only,6
Q25344799,'forensic epidemiology',academic_only,0
Q108570409,'forensic forestry',academic_only,0
Q116874529,'forensic microbiology',academic_only,0
Q5468718,'forensic osteology',academic_only,0
Q105459634,'forensic proteomics',academic_only,0
Q495304,'forensic science',academic_only,47
Q105427882,'forest canopy ecology',academic_only,0
Q2249329,'forest ecology',academic_only,5
Q105552831,'forest hydrology',academic_only,0
Q372561,'forest management',academic_only,24
Q3333928,'forest meteorology',academic_only,0
Q38112,'forestry',academic_only,87
Q110297702,'forestry fire management',academic_only,0
Q19924411,'forestry science',academic_only,15
Q3984091,'formal language theory',academic_only,0
Q1003009,'formal logic',academic_only,3
Q112815132,'format migration',academic_only,0
Q324326,'fortification',academic_only,3
Q11888449,'foundation engineering',academic_only,0
Q120969775,'foundational ontology',academic_only,0
Q957852,'fracture mechanics',academic_only,8
Q30708491,'fragmentology',academic_only,0
Q3082422,'francology',academic_only,0
