place_id,pleiades_id,wikidata_qid,label,place_type,latitude,longitude,bbox,min_date,max_date,description,pleiades_uri,created,modified
plc_540667,540667,Q1728291,Artemision,"sanctuary, temple-2",39.0140455,23.2213755,"23.220954, 39.010259, 23.221797, 39.017832",-750,640,"The possible site of the temple of Artemis Proseoa beneath the Ag. Georgios chapel, Artemision (Kourbatsi) Euboea.",https://pleiades.stoa.org/places/540667,2018-06-08T00:56:36Z,2024-01-21T04:21:25Z
plc_108759,108759,Q269401,Artiaca,station,48.536498,4.141862,"4.141862, 48.536498, 4.141862, 48.536498",-30,300,"An ancient place, cited: BAtlas 11 E4 Artiaca",https://pleiades.stoa.org/places/108759,2009-11-02T15:47:14Z,2025-04-17T15:38:52Z
plc_255992,255992,Q13153,Arunda,settlement,36.74194,-5.166408,"-5.166408, 36.74194, -5.166408, 36.74194",-30,300,"An ancient place, cited: BAtlas 26 E5 Arunda",https://pleiades.stoa.org/places/255992,2018-06-07T21:37:57Z,2018-06-07T21:37:59Z
plc_809343802,809343802,Q28482533,Arzhan,tumulus,52.0959918014,93.7112290846,"93.7106637, 52.0956417, 93.7117856, 52.0963332",-1000,2100,An early Scythian burial mound located in what is now the Tuva Republic of Russia.,https://pleiades.stoa.org/places/809343802,2017-07-24T19:50:24Z,2017-07-25T10:38:20Z
plc_955500071,955500071,Q641548,Arènes de Lutèce,amphitheatre,48.8450759015,2.35289109503,"2.3524265, 48.8447101, 2.3533974, 48.8454451",-30,2100,The Roman amphitheater of Lutetia (modern Paris).,https://pleiades.stoa.org/places/955500071,2018-05-13T10:58:37Z,2024-12-04T21:27:16Z
plc_167657,167657,Q1617103,Asa Paulini,settlement,45.936105,4.718192,"4.718192, 45.936105, 4.718192, 45.936105",-30,2100,"An ancient place, cited: BAtlas 17 D2 Asa Paulini",https://pleiades.stoa.org/places/167657,2010-06-23T12:14:41Z,2023-09-17T20:35:02Z
plc_413036,413036,Q16117,Asculum,settlement,42.855397,13.574951,"13.574951, 42.855397, 13.574951, 42.855397",-550,2100,Asculum (modern Ascoli Piceno) was the principal city of the Piceni.,https://pleiades.stoa.org/places/413036,2018-06-08T11:03:01Z,2025-06-13T15:10:34Z
plc_570122,570122,Q692454,Asea,"settlement, archaeological-site",37.405334,22.282974,"22.282974, 37.405334, 22.282974, 37.405334",-750,300,"Asea was a town of Arcadia, located in the district Maenalia. Lying near the frontier of Laconia, Asea was to be found along the road from Megalopolis to Pallantium and Tegea. Asea participated in the foundation of Megalopolis and many of its inhabitants relocated there.",https://pleiades.stoa.org/places/570122,2024-04-05T19:21:18Z,2024-04-06T20:01:39Z
plc_687838,687838,Q2168131,Ashdod/Azotos (Mesogeios),"settlement, archaeological-site, tell",31.7559372333,34.6580570667,"34.656061, 31.7557737, 34.6593, 31.756038",-1000,2100,An ancient settlement of the Philistines.,https://pleiades.stoa.org/places/687838,2018-06-08T11:27:21Z,2025-05-20T22:47:07Z
plc_687839,687839,Q2620226,Ashqelon/Ascalon,"basilica, settlement-modern, archaeological-site, findspot, settlement",31.6647972122,34.5505214667,"34.4920184, 31.6196996, 34.6142545, 31.718223",-6000,2100,"Ashqelon/Ascalon was an ancient city in coastal Palestine, located midway between Azotus and Gaza. It became independent in 104 B.C. and remained the only free city in Palestine. Strabo refers to it, while Pliny calls it a free city (oppidum libera).",https://pleiades.stoa.org/places/687839,2018-06-08T10:52:20Z,2026-01-24T22:04:33Z
plc_1001906,1001906,Q210718,Asia,province,37.5,27.5,"25.0, 35.0, 30.0, 40.0",,,"An ancient place, cited: BAtlas 102 E4 no. 20 (Asia)",https://pleiades.stoa.org/places/1001906,2010-07-05T13:08:11Z,2012-07-20T17:30:30Z
plc_991380,991380,Q210718,Asia,province,37.5,27.5,"25.0, 35.0, 30.0, 40.0",,,"An ancient place, cited: BAtlas 101 M4 Asia",https://pleiades.stoa.org/places/991380,2010-07-05T12:58:23Z,2012-07-20T17:30:34Z
plc_981509,981509,Q210718,Asia (Roman province),province-2,38.4607221567,27.7761048198,"26.480833, 37.041038, 29.609445, 40.389806",,,"The Roman province of Asia, located on the eastern coast of the Aegean Sea. The region was bequeathed to the Roman Republic by Attalus III of Pergamum in 133 BCE. It was divided into seven smaller provinces by Diocletian in the 4th century CE.",https://pleiades.stoa.org/places/981509,2018-02-14T20:57:26Z,2024-10-17T03:27:17Z
plc_837,837,Q51614,Asia Minor,"peninsula, region",37.91033975,27.27850275,"26.75656, 36.3269513549, 39.728451, 43.0786852",1700,1799,"An ancient region, coincident with a peninsula of the continent of Asia. It is bounded on the south by the Mediterranean Sea, on the west by the Aegean Sea, and on the north by the Black Sea. Today it is part of the territory of the modern country of Turkey.",https://pleiades.stoa.org/places/837,2010-06-24T14:10:59Z,2026-01-27T19:33:59Z
plc_570123,570123,Q1474634,Asinaeus/Coronaeus Sinus,water-open,36.7131505522,22.2021877174,"21.8770279, 36.3852463, 22.4831158, 37.0289028",-30,2100,Asinaeus/Coronaeus Sinus (the Messenian Gulf).,https://pleiades.stoa.org/places/570123,2010-09-20T20:44:01Z,2024-11-22T16:04:44Z
plc_570124,570124,Q12874108,Asine,settlement,37.5358925,22.868915,"22.863787, 37.527311, 22.874043, 37.544474",-750,300,Asine was an ancient Greek city of Argolis.,https://pleiades.stoa.org/places/570124,2018-06-08T10:01:05Z,2023-11-05T03:28:48Z
plc_413037,413037,Q20103,Asisium,settlement,43.0706185,12.618957,"12.617501, 43.070171, 12.620413, 43.071066",-550,2100,"A Roman settlement built atop an earlier Umbrian one on a western foothill of the Apennines, Asisium received municipal status and was assigned to the Tribus Sergia. Totila destroyed most of the city in A.D. 545.",https://pleiades.stoa.org/places/413037,2018-06-08T00:58:00Z,2023-10-02T11:42:46Z
plc_570129,570129,Q21601181,Asopos,"ruin, settlement",36.6845,22.8426,"22.8426, 36.6845, 22.8426, 36.6845",-550,300,"An ancient settlement located in a protected bay on the west coast of the Parnon peninsula (Peloponnese), now occupied by modern Plitra. The modern town that now carries the name ""Asopos"" lies some 5 kilometers north of ancient Asopos (modern Plitra).",https://pleiades.stoa.org/places/570129,2025-09-16T16:59:52Z,2025-09-16T18:46:23Z
plc_902990,902990,Q42053,Aspadana/(I)Spahan/Gay/Gabai?,settlement,32.651067,51.678813,"51.678435, 32.650744, 51.679191, 32.65139",-1200,2100,"An ancient place, cited: BAtlas 92 G4 Aspadana/(I)Spahan/Gay/Gabai?",https://pleiades.stoa.org/places/902990,2026-01-25T14:20:35Z,2026-01-25T14:21:44Z
plc_638776,638776,Q633757,Aspendos/Primoupolis,"settlement, archaeological-site",36.9403723356,31.169703019,"31.1663545, 36.9374714, 31.1730622, 36.9436621",-750,2099,"An ancient place, cited: BAtlas 65 F4 Aspendos/Primoupolis",https://pleiades.stoa.org/places/638776,2025-08-28T17:04:41Z,2025-09-03T00:44:17Z
plc_218806479,218806479,Q738068,Aspronisi,island,36.3834956174,25.3478242081,"25.3446762, 36.3818746, 25.351216, 36.3851533",1700,2100,A volcanic island that formed on the southwestern edge of the Santorini archipelago following a major volcanic eruption that occurred ca. 1625 BC.,https://pleiades.stoa.org/places/218806479,2014-06-03T14:21:57Z,2025-03-11T15:22:34Z
plc_108762,108762,Q31469777,Asse,fort-2,50.910518,4.199997,"4.199997, 50.910518, 4.199997, 50.910518",-330,2100,"An ancient place, cited: BAtlas 11 E2 Asse",https://pleiades.stoa.org/places/108762,2009-11-02T15:47:18Z,2025-04-17T15:37:56Z
plc_491529,491529,Q779073,Asseros,settlement,40.81222,23.009519,"23.009519, 40.81222, 23.009519, 40.81222",-30,640,"An ancient place, cited: BAtlas 50 D3 Asseros",https://pleiades.stoa.org/places/491529,2024-09-12T21:26:46Z,2024-09-12T21:28:28Z
plc_462106,462106,Q30022406,Assorus,"settlement, settlement-modern",37.6267115,14.4240409,"14.4240409, 37.6267115, 14.4240409, 37.6267115",-330,2100,Assorus was a settlement of the Siculi in interior Sicily that never received a Greek colony.,https://pleiades.stoa.org/places/462106,2010-11-11T15:07:11Z,2024-10-18T21:26:54Z
plc_550463,550463,Q15979339,Assos/Apollonia,"settlement, archaeological-site",39.4901354609,26.3363517018,"26.3301953, 39.4860385, 26.3413901, 39.4927666",-750,2100,"An ancient place, cited: BAtlas 56 C3 Assos/Apollonia",https://pleiades.stoa.org/places/550463,2018-06-07T23:10:50Z,2023-04-05T18:39:24Z
plc_530814,530814,Q21500405,Assos?,unknown,39.25,20.75,"20.5, 39.0, 21.0, 39.5",-330,300,"An ancient place, cited: BAtlas 54 C3 Assos?",https://pleiades.stoa.org/places/530814,2010-06-24T13:44:44Z,2012-02-15T00:56:51Z
plc_530815,530815,Q746362,Astakos (Acarnania),settlement,38.554367,21.091351,"21.091351, 38.554367, 21.091351, 38.554367",-550,300,"An ancient city of Acarnania, established in the 5th century BCE, the site of Astakos lies approximately 2 kilometers north of the modern town that now bears its name. Ancient Astakos was succeeded in Byzantine times by a settlement named Dragamestos.",https://pleiades.stoa.org/places/530815,2024-06-26T18:26:22Z,2024-06-28T10:00:58Z
plc_530816,530816,Q1171909,Asteria (island),"island, port",38.431574888,20.5981430351,"20.5976326, 38.430924, 20.5986907, 38.4321908",-750,2100,"An ancient place, cited: BAtlas 54 C5 Asteria Ins.",https://pleiades.stoa.org/places/530816,2025-10-29T00:14:40Z,2025-10-29T00:22:16Z
plc_255996,255996,Q23987299,Astigi/Col. Augusta Firma,"settlement, amphitheatre",37.540932,-5.079949,"-5.079949, 37.540932, -5.079949, 37.540932",-330,2100,"Now the modern Ecija on the Genil river, Astigi was the capital of one of the four conventus of Baetica and became an Augustan colony after 27 B.C.",https://pleiades.stoa.org/places/255996,2018-06-08T11:52:08Z,2025-12-06T13:14:59Z
plc_570134,570134,Q7134913,Astron,"settlement, settlement-modern",37.4163488,22.7644306,"22.7644306, 37.4163488, 22.7644306, 37.4163488",-550,2099,An ancient settlement mentioned by Ptolemy and thought to have been located in the vicinity of the modern coastal town of Paralio Astros. The prominent remains of the castle immediately above the town date to the 17th or 18th century CE and are unrelated to both the ancient settlement and the Aeginetan fortification mentioned by Thucydides that some scholars associate with ancient Astron (RE).,https://pleiades.stoa.org/places/570134,2025-09-14T13:04:17Z,2025-09-14T14:20:23Z
plc_422846,422846,Q18453638,Astura (river),river,41.4897356318,12.7531856081,"12.7210582, 41.4235984, 12.7779662, 41.5480327",-30,2100,The Astura is a river of Latium that flows from the Alban Mount to the Tyrrhenian Sea.,https://pleiades.stoa.org/places/422846,2010-11-10T22:30:40Z,2025-12-26T22:44:05Z
plc_236352,236352,Q24003020,Asturica (Augusta),settlement,42.458776,-6.063532,"-6.063573, 42.45865, -6.063491, 42.458902",-30,640,Asturica (Augusta) was the capital of the Conventus Asturum. An Augustan colony was established in 14 B.C.,https://pleiades.stoa.org/places/236352,2018-06-08T00:53:20Z,2024-01-12T03:36:13Z
plc_599536,599536,Q216768,Astypalaia (island),island,36.5788861582,26.3648917323,"26.25942, 36.5064419, 26.4753019, 36.6457162",-30,2099,An Aegean island that still carries its ancient name.,https://pleiades.stoa.org/places/599536,2023-12-19T22:35:11Z,2024-02-02T23:19:50Z
plc_599535,599535,Q216768,Astypalaia (settlement),settlement,36.547366,26.35142,"26.35142, 36.547366, 26.35142, 36.547366",-750,640,Homonymous ancient settlement on the Aegean island of Astypalaia.,https://pleiades.stoa.org/places/599535,2024-01-31T19:05:02Z,2024-02-02T02:25:29Z
plc_246199,246199,Q6555,Atax (river),river,43.0302937696,2.45815840827,"2.0263185, 42.5494058, 3.2403882, 43.2646209",-330,2100,The Aude river.,https://pleiades.stoa.org/places/246199,2017-10-27T20:17:40Z,2024-06-12T21:05:49Z
plc_413039,413039,Q2704,Aternum,settlement,42.4648345,14.214037,"14.214012, 42.464797, 14.214062, 42.464872",-330,640,Aternum (modern Pescara) was a settlement at the mouth of the Aternus River.,https://pleiades.stoa.org/places/413039,2018-06-07T22:59:44Z,2024-07-28T11:40:44Z
plc_393382,393382,Q33672460,Ateste,"settlement, archaeological-site",45.227738,11.656616,"11.656616, 45.227738, 11.656616, 45.227738",-750,2099,"Ateste was a city of northern Italy, located in the interior of Venetia.",https://pleiades.stoa.org/places/393382,2010-11-15T18:32:16Z,2025-08-12T15:27:59Z
plc_579885,579885,Q1524,Athenae,settlement,37.9715860676,23.723824697,"23.6172739, 37.937222, 23.7441, 37.9943588",-750,2100,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.,https://pleiades.stoa.org/places/579885,2018-06-07T20:56:36Z,2025-11-21T17:28:08Z
plc_570138,570138,Q4813666,Athenaion (fortification),"fort-2, ruin",37.2791331,22.2573902,"22.2573902, 37.2791331, 22.2573902, 37.2791331",-550,300,"A fortification in Arcadia that was built and destroyed during the Hellenistic period and is mentioned in ancient sources. The site, located on a hill locally called Chemos and near the modern Greek town of Skortsinos, was used in the late medieval period for a castle.",https://pleiades.stoa.org/places/570138,2025-07-30T21:39:04Z,2025-08-01T00:02:14Z
plc_108763,108763,Q31071,Athies,villa,49.854484,2.977607,"2.977607, 49.854484, 2.977607, 49.854484",-30,2100,"An ancient place, cited: BAtlas 11 C3 Athies",https://pleiades.stoa.org/places/108763,2009-11-02T15:47:19Z,2023-11-12T01:36:15Z
plc_668201,668201,Q5272299,Athis/Neocaesarea,"settlement, archaeological-site",35.963163,38.182612,"38.16667, 35.95, 38.198554, 35.976326",-30,640,"A first- through tenth-century CE settlement located on the right bank of the Euphrates River in Syria's Aleppo Governorate, the site of Dibsi Faraj was excavated in the 1970s ahead of the Tabqa Dam project which eventually inundated the area. The excavations were jointly organized by Dumbarton Oaks and the University of Michigan under Richard Harper, following initial work by the Syrian culture ministry. The site was shown to be a heavily fortified one with Roman and Byzantine phases. It came to be abandoned after ca. 859 CE.",https://pleiades.stoa.org/places/668201,2024-06-28T17:33:05Z,2024-06-28T21:38:35Z
plc_501366,501366,Q780149,Athos (mountain),mountain,40.157222,24.326389,"24.326389, 40.157222, 24.326389, 40.157222",1700,2100,"The Greek ""holy mountain"" of Athos, which occupies the southeastern tip of the northern peninsula of the Chalkidiki.",https://pleiades.stoa.org/places/501366,2023-08-20T12:19:17Z,2023-08-21T01:25:58Z
plc_501365,501365,Q780149,Athos/Akte (peninsula),peninsula,40.2468341818,24.2951477273,"23.934807, 40.11, 25.166667, 40.366667",,,"A peninsula of Greece, projecting from the larger Chalcidice peninsula in the Aegean Sea.",https://pleiades.stoa.org/places/501365,2010-06-24T10:40:15Z,2019-01-10T23:39:36Z
plc_727078,727078,Q22933042,Athribis (Lower Egypt),settlement,30.4707015,31.18425,"31.184021, 30.468973, 31.184479, 30.47243",-2010,2000,An ancient city of Lower Egypt located at present-day Tell Atrib to the northeast of Benha on the hill of Kom Sidi Yusuf.,https://pleiades.stoa.org/places/727078,2021-12-16T20:02:20Z,2025-05-29T00:26:37Z
plc_756538,756538,Q755738,Athribis/Triph(i)eion,"settlement, temple-2",26.5113673,31.66542625,"31.6653555, 26.5113586, 31.665497, 26.511376",-330,2100,"Athribis/Triph(i)eion in Upper Egypt, located outside modern Sohag, was the site of a temple built for the goddess Repyt (Triphis) in the Ptolemaic period.",https://pleiades.stoa.org/places/756538,2009-10-28T10:46:37Z,2025-10-06T15:53:17Z
plc_432708,432708,Q30022416,Atina,settlement,41.6207105927,13.7971679209,"13.796837, 41.6204112, 13.7974238, 41.6209946",-330,640,Atina was a Volscian settlement located at the source of the river Melpis. Atina was located on the via Latina between Casinum and Sora.,https://pleiades.stoa.org/places/432708,2022-09-10T14:35:34Z,2025-07-05T13:35:19Z
plc_442481,442481,Q30022413,Atina,settlement,40.454278,15.556067,"15.556067, 40.454278, 15.556067, 40.454278",-750,2100,"A Lucanian settlement located on the river Tanagro, now Atena Lucana.",https://pleiades.stoa.org/places/442481,2022-09-10T14:47:10Z,2025-07-05T14:15:13Z
plc_638778,638778,Q6487,Attalea,settlement,36.8903095,30.699968,"30.69426, 36.887059, 30.705676, 36.89356",-1750,2000,"Now the modern Antalya, Attalea was established in 150 B.C. on the coast of Pamphylia by Attalus II.",https://pleiades.stoa.org/places/638778,2018-06-07T23:58:11Z,2025-12-07T19:01:55Z
plc_579888,579888,Q1245720,Attica,region,38.033333,23.65,"23.3733927, 37.675121, 24.0617733, 38.2233183",-750,640,"Historical region of Greece, centered on the Attic peninsula.",https://pleiades.stoa.org/places/579888,2010-11-10T21:31:36Z,2025-10-24T02:50:43Z
plc_108765,108765,Q93549,Atuatuca,"settlement, settlement-modern",50.7806267,5.4639172,"5.4639172, 50.7806267, 5.4639172, 50.7806267",-330,2100,"Atuatuca (modern Tongeren, Belgium) was also known as Aduatuca Tungrorum or Atuatuca Tongrorum and served as the capital of the Civitas Tungrorum.",https://pleiades.stoa.org/places/108765,2009-11-02T15:47:22Z,2025-07-24T13:52:52Z
plc_138200,138200,Q681119,Au(n)edonnacum,station,46.020807,-0.346927,"-0.346927, 46.020807, -0.346927, 46.020807",-30,640,"An ancient place, cited: BAtlas 14 E2 Au(n)edonnacum",https://pleiades.stoa.org/places/138200,2010-06-21T12:16:13Z,2024-09-28T02:36:17Z
plc_108769,108769,Q760408,Augers-en-Brie,settlement,48.680306,3.356492,"3.356492, 48.680306, 3.356492, 48.680306",-30,2100,"An ancient place, cited: BAtlas 11 D4 Augers-en-Brie",https://pleiades.stoa.org/places/108769,2009-11-02T15:47:27Z,2026-01-30T04:12:21Z
plc_373742,373742,Q137320,Augila,settlement,29.1521035,21.2952075,"21.290963, 29.127566, 21.299452, 29.176641",-550,640,"An ancient place, cited: BAtlas 38 C4 Augila",https://pleiades.stoa.org/places/373742,2011-01-08T14:21:27Z,2023-10-06T14:22:56Z
plc_393386,393386,Q18438861,Augusta,"station, settlement-modern",44.5531287,12.1026112,"12.1026112, 44.5531287, 12.1026112, 44.5531287",-30,2099,"An ancient place, cited: BAtlas 40 C3 Augusta",https://pleiades.stoa.org/places/393386,2010-11-15T18:32:21Z,2025-08-11T15:12:32Z
plc_206935,206935,Q2355194,Augusta (river),river,43.5,23.5,"23.0, 43.0, 24.0, 44.0",-30,640,"An ancient place, cited: BAtlas 21 F6 Augusta fl.",https://pleiades.stoa.org/places/206935,2017-10-27T20:15:51Z,2017-10-27T20:15:52Z
plc_383579,383579,Q49295396,Augusta Praetoria,settlement,45.737444,7.3161705,"7.314495, 45.736788, 7.317846, 45.7381",-30,2100,"Augusta Praetoria (modern Aosta) was a settlement of the Salassi conquered by Rome in 25 B.C. From 24 B.C. a colony of 3,000 Roman military veterans occupied the city of Augusta Praetoria Salassorum and it became the capital of the province Alpes Graies from 11 B.C.",https://pleiades.stoa.org/places/383579,2018-06-08T00:30:38Z,2023-11-05T04:11:17Z
