periodo_ark,label,start_year,end_year,qid,source,authority,broader_periods,narrower_periods,spatial_coverage
http://n2t.net/ark:/99152/p02chr4m92t,Néolithique moyen,-5300,-4501,,PACTOLS chronology periods used in DOLIA data | INRAP: Institut National de Recherches Archeologiques Preventive,http://n2t.net/ark:/99152/p02chr4,,,France
http://n2t.net/ark:/99152/p0qhb66zjwf,késő neolitikum,-5000,-4501,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Hungary
http://n2t.net/ark:/99152/p0wctqt8cbx,kultura s moravskou malovanou keramikou 1,-4700,-4501,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,http://n2t.net/ark:/99152/p0wctqt3c6n,,Czech Republic
http://n2t.net/ark:/99152/p0s2rwk5zjw,Mesolithic,-9600,-4500,,ROCEEH Out of Africa Database (ROAD) | The Role of Culture in Early Expansions of Humans (ROCEEH) research center | Sarah Wurz | Andrew Kandel,http://n2t.net/ark:/99152/p0s2rwk,,http://n2t.net/ark:/99152/p0s2rwkpck5 http://n2t.net/ark:/99152/p0s2rwkgggp http://n2t.net/ark:/99152/p0s2rwkg7bp,Europe
http://n2t.net/ark:/99152/p03wskdjw3b,Neolithic Middle East (9000-4500 BC),-9000,-4500,,Pleiades: A community-built gazetteer and graph of ancient places | Richard J. A. Talbert | Adam Rabinowitz | Michael McCormick | Tom Elliott | Ross Twele | Brian Turner | Jeffrey Becker | Sarah Bond | Ryan Horne | Roger Bagnall | Sean Gillies,http://n2t.net/ark:/99152/p03wskd,,,Middle East | Syria | Turkey | Iraq
http://n2t.net/ark:/99152/p0zj6g8h995,Mesolithic,-8200,-4500,,ARENA - The ARENA Portal | Stewart Waller | ADS,http://n2t.net/ark:/99152/p0zj6g8,,,Poland
http://n2t.net/ark:/99152/p07h9k62rq6,Epipaleolítico,-7000,-4500,,SIA+ Chrono-Cultural Categories | César Gonzalez-Perez | César Parcero Oubiña,http://n2t.net/ark:/99152/p07h9k6,,,Galicia and neighbouring areas in NW Spain | Galicia | Castilla y Leon | Castile and León | Asturias
http://n2t.net/ark:/99152/p06v8w4r43k,Neolithic,-6400,-4500,,FASTI - Home | L - P : Archaeology | AIAC,http://n2t.net/ark:/99152/p06v8w4,,,Macedonia | North Macedonia | Republic of Macedonia
http://n2t.net/ark:/99152/p03wskdd2st,Neolithic Egypt (6000-4500 BCE/BC),-6000,-4500,,Pleiades: A community-built gazetteer and graph of ancient places | Richard J. A. Talbert | Adam Rabinowitz | Michael McCormick | Tom Elliott | Ross Twele | Brian Turner | Jeffrey Becker | Sarah Bond | Ryan Horne | Roger Bagnall | Sean Gillies,http://n2t.net/ark:/99152/p03wskd,,,Egypt | Sudan
http://n2t.net/ark:/99152/p03wskdjhsq,Pottery Neolithic Middle East (6000-4500 BC),-6000,-4500,,Pleiades: A community-built gazetteer and graph of ancient places | Richard J. A. Talbert | Adam Rabinowitz | Michael McCormick | Tom Elliott | Ross Twele | Brian Turner | Jeffrey Becker | Sarah Bond | Ryan Horne | Roger Bagnall | Sean Gillies,http://n2t.net/ark:/99152/p03wskd,,,Middle East | Palestine | State of Palestine | Turkey | Sudan | Syria | Israel | Iraq | Lebanon
http://n2t.net/ark:/99152/p09hq4n4s76,Néolithique moyen,-5299,-4500,,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",http://n2t.net/ark:/99152/p09hq4n,http://n2t.net/ark:/99152/p09hq4nqbhx,,Parts of central continental western Europe | Hungary | Belgium | Netherlands | Italy | England | Slovakia | Switzerland | France | Romania | Austria | Ukraine | Germany | Poland | Czech Republic
http://n2t.net/ark:/99152/p0m64tdrx6c,"Chalcolithic, Early",-5200,-4500,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64td3bdh,,Levant | Jordan | Palestine | State of Palestine | Israel | Syria | Lebanon
http://n2t.net/ark:/99152/p0m63njj92t,Ceramic Neolithic B,-5000,-4500,,The Levantine Ceramics Project | Andrea Berlin,http://n2t.net/ark:/99152/p0m63nj,,,Israel
http://n2t.net/ark:/99152/p0m63nj4p8z,Ceramic Neolithic B,-5000,-4500,,The Levantine Ceramics Project | Andrea Berlin,http://n2t.net/ark:/99152/p0m63nj,,,Jordan
http://n2t.net/ark:/99152/p0m63njrtkt,Ceramic Neolithic B,-5000,-4500,,The Levantine Ceramics Project | Andrea Berlin,http://n2t.net/ark:/99152/p0m63nj,,,Lebanon
http://n2t.net/ark:/99152/p0m63nj32kd,Ceramic Neolithic B,-5000,-4500,,The Levantine Ceramics Project | Andrea Berlin,http://n2t.net/ark:/99152/p0m63nj,,,Syria
http://n2t.net/ark:/99152/p0m63nj9bsb,PPNB,-5000,-4500,,The Levantine Ceramics Project | Andrea Berlin,http://n2t.net/ark:/99152/p0m63nj,,,"Israel, Jordan, Lebanon, Syria | Jordan | Lebanon | Israel | Syria"
http://n2t.net/ark:/99152/p09hq4nxxds,1e moitié Ve millénaire AEC,-4999,-4500,,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",http://n2t.net/ark:/99152/p09hq4n,http://n2t.net/ark:/99152/p09hq4nh7zp,,Earth | World
http://n2t.net/ark:/99152/p0f65r239z2,Neolithic,-8499,-4499,,"Life in biblical Israel | Stager, Lawrence E. | King, Philip J.",http://n2t.net/ark:/99152/p0f65r2,,,Levant | Egypt | Israel | Iraq | Syria | Cyprus | Iran | Lebanon | Jordan | Turkey
http://n2t.net/ark:/99152/p0jtch48n7p,Trihedral Point Facies,-6499,-4499,,"Hunter-gatherers of the ""empty quarter of the early Holocene"" to the last Neolithic societies: chronology of the late prehistory of south-eastern Arabia (8000-3100 BC) | Charpentier, Vincent",http://n2t.net/ark:/99152/p0jtch4,http://n2t.net/ark:/99152/p0jtch43rtd,,Eastern Arabia | United Arab Emirates | Oman
http://n2t.net/ark:/99152/p0jtch4mcks,Middle Neolithic,-6399,-4499,,"Hunter-gatherers of the ""empty quarter of the early Holocene"" to the last Neolithic societies: chronology of the late prehistory of south-eastern Arabia (8000-3100 BC) | Charpentier, Vincent",http://n2t.net/ark:/99152/p0jtch4,http://n2t.net/ark:/99152/p0jtch43rtd,,Eastern Arabia | United Arab Emirates | Oman
http://n2t.net/ark:/99152/p0dx86h5jkn,"Mesolitikum, Fase 3",-6299,-4499,,Steinalderen i Sørøst-Norge: Faglig program for steinalderundersøkelser ved Kulturhistorisk museum | Hege Damlien | Inger Marie Berg-Hansen | Axel Mjærum | Almut Schülke | Per Persson | Lene Melheim | Steinar Solheim,http://n2t.net/ark:/99152/p0dx86h,http://n2t.net/ark:/99152/p0dx86hsgnq,,Southeastern Norway | Eastern Norway | Southern Norway
http://n2t.net/ark:/99152/p0dx86hvwh4,Nøstvetfasen,-6299,-4499,,Steinalderen i Sørøst-Norge: Faglig program for steinalderundersøkelser ved Kulturhistorisk museum | Hege Damlien | Inger Marie Berg-Hansen | Axel Mjærum | Almut Schülke | Per Persson | Lene Melheim | Steinar Solheim,http://n2t.net/ark:/99152/p0dx86h,http://n2t.net/ark:/99152/p0dx86hsgnq,,Southeastern Norway | Eastern Norway | Southern Norway
http://n2t.net/ark:/99152/p0qk76zw52w,Neolithic,-5999,-4499,,UCLA Encyclopedia of Egyptology | Willeke Wendrich,http://n2t.net/ark:/99152/p0qk76z,,,Egypt
http://n2t.net/ark:/99152/p0ckt9xqfq9,Middle Chalcolithic,-5499,-4499,,Levantine Chronology | Ilan Sharon | Sveta Matskevich,http://n2t.net/ark:/99152/p0ckt9x,,,Levant
http://n2t.net/ark:/99152/p0dkm29sd62,Pottery Neolithic,-5499,-4499,,The new encyclopedia of archaeological excavations in the Holy Land 4 [Petra - Ziqim]. | Ephraim Stern,http://n2t.net/ark:/99152/p0dkm29,,,Holy Land | Israel | Syria | Lebanon | Jordan | Palestine | State of Palestine
http://n2t.net/ark:/99152/p06vx8j44j8,Boian,-5299,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8jf23v,http://n2t.net/ark:/99152/p06vx8jvhmc http://n2t.net/ark:/99152/p06vx8jvgz3 http://n2t.net/ark:/99152/p06vx8jm8qv http://n2t.net/ark:/99152/p06vx8jgsv3,"Estul Olteniei, Muntenia, Sud-estul Transilvaniei,Sudul Moldovei, Vestul Dobrogei | Prahova County | Galați County | Ilfov County | Vrancea County | Giurgiu County | Covasna County | Buzău County | Dâmbovița County | Vâlcea County | Brașov County | Brăila County | Bucharest | Tulcea County | Ialomița County | Călărași County | Teleorman County | Constanța County | Olt County | Argeș County"
http://n2t.net/ark:/99152/p06vx8jvgz3,Bolintineanu,-5299,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8j44j8,,"centrul, sudul, estul Munteniei si Sudul Moldovei. | Ialomița County | Bucharest | Ilfov County | Sibiu County | Prahova County | Giurgiu County | Călărași County | Brăila County | Teleorman County | Brașov County | Buzău County | Vrancea County | Dâmbovița County | Galați County | Covasna County | Argeș County"
http://n2t.net/ark:/99152/p06vx8jm8qv,Giulesti,-5299,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8j44j8,,"Muntenia, Sud-estul Transilvaniei, Sudul Moldovei | Bucharest | Covasna County | Buzău County | Argeș County | Prahova County | Ialomița County | Teleorman County | Vrancea County | Ilfov County | Giurgiu County | Brăila County | Galați County | Brașov County | Călărași County | Dâmbovița County"
http://n2t.net/ark:/99152/p08h8hsj4h8,Late Neolithic,-5299,-4499,,The Greek Neolithic: A New Review | Catherine Perlès | Jean-Paul Demoule,http://n2t.net/ark:/99152/p08h8hs,,,Greece
http://n2t.net/ark:/99152/p0ds9qj97j5,Late Neolithic Crete,-5299,-4499,,The British School at Athens: archaeological periods of Greece | British School at Athens,http://n2t.net/ark:/99152/p0ds9qj,http://n2t.net/ark:/99152/p0ds9qjqc49,http://n2t.net/ark:/99152/p0ds9qjq8xb http://n2t.net/ark:/99152/p0ds9qjm3cm,Crete
http://n2t.net/ark:/99152/p0ds9qjscgp,Late Neolithic Greece,-5299,-4499,,The British School at Athens: archaeological periods of Greece | British School at Athens,http://n2t.net/ark:/99152/p0ds9qj,http://n2t.net/ark:/99152/p0ds9qjqc49,http://n2t.net/ark:/99152/p0ds9qj9766 http://n2t.net/ark:/99152/p0ds9qj6tvj,Greece
http://n2t.net/ark:/99152/p0gtzvd5hm2,Néolithique Récent,-5299,-4499,,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,http://n2t.net/ark:/99152/p0gtzvd,http://n2t.net/ark:/99152/p0gtzvd9vjw,,Crete
http://n2t.net/ark:/99152/p0gtzvd9npj,Néolithique Récent,-5299,-4499,,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,http://n2t.net/ark:/99152/p0gtzvd,http://n2t.net/ark:/99152/p0gtzvd9vjw,http://n2t.net/ark:/99152/p0gtzvdz94f http://n2t.net/ark:/99152/p0gtzvd9nmx,Greece
http://n2t.net/ark:/99152/p06vx8jgsv3,Vidra,-5299,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8j44j8,,"sudul Munteniei, nordul Bulgariei | Giurgiu County | Ialomița County | Teleorman County | Bucharest | Călărași County | Ilfov County"
http://n2t.net/ark:/99152/p06vx8jnwhz,Ceamurlia,-4999,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8jxh5x,,Tulcea  | Tulcea County
http://n2t.net/ark:/99152/p06vx8jxh5x,Eneolitic timpuriu,-4999,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8jdsqf,http://n2t.net/ark:/99152/p06vx8j6sz6 http://n2t.net/ark:/99152/p06vx8jbsnd http://n2t.net/ark:/99152/p06vx8j3rz8 http://n2t.net/ark:/99152/p06vx8j5234 http://n2t.net/ark:/99152/p06vx8j8nf5 http://n2t.net/ark:/99152/p06vx8jm8xn http://n2t.net/ark:/99152/p06vx8j63sh http://n2t.net/ark:/99152/p06vx8jdj4k http://n2t.net/ark:/99152/p06vx8j73c6 http://n2t.net/ark:/99152/p06vx8jnwhz http://n2t.net/ark:/99152/p06vx8j6bqq,Romania
http://n2t.net/ark:/99152/p06vx8j3rz8,Golovita,-4999,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8jxh5x,,Romania
http://n2t.net/ark:/99152/p06vx8jdj4k,Hamangia,-4999,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8jxh5x,,Dobrogea | Constanța County | Tulcea County
http://n2t.net/ark:/99152/p06vx8j5234,Mangalia,-4999,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8jxh5x,,Dobrogea | Tulcea County | Constanța County
http://n2t.net/ark:/99152/p06vx8j73c6,Medgidia,-4999,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8jxh5x,,Constanța | Constanța County
http://n2t.net/ark:/99152/p06vx8jpqn4,Petresti,-4999,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8jsmqk,,"Centrul si sud-vestul Transilvaniei, Banat | Alba County | Timiș County | Hunedoara County | Caraș-Severin County | Sibiu County | Mureș County"
http://n2t.net/ark:/99152/p0f65r2p88c,Pottery Neolithic B (PNB),-4999,-4499,,"Life in biblical Israel | Stager, Lawrence E. | King, Philip J.",http://n2t.net/ark:/99152/p0f65r2,,,Levant | Egypt | Turkey | Jordan | Cyprus | Lebanon | Israel | Syria
http://n2t.net/ark:/99152/p06vx8j63sh,Vadastra,-4999,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8jxh5x,,"Sud-estul Olteniei, Vestul Munteniei | Dolj County | Teleorman County | Mehedinți County | Argeș County"
http://n2t.net/ark:/99152/p06vx8jvhmc,Spanțov,-4899,-4499,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8j44j8,,"Estul Olteniei, Muntenia, Sud-estul Transilvaniei,Sudul Moldovei, Vestul Dobrogei | Buzău County | Călărași County | Constanța County | Ialomița County | Vrancea County | Olt County | Vâlcea County | Ilfov County | Galați County | Tulcea County | Dâmbovița County | Brăila County | Teleorman County | Covasna County | Brașov County | Giurgiu County | Prahova County | Argeș County | Bucharest"
http://n2t.net/ark:/99152/p0qv6m8crbw,Late Neolithic II,-4799,-4499,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,"Peloponnese, Central Greece, Epirus-Northwestern Greece, Ionian Islands, Western Greece, Cyclades, Thessaly, Macedonia, Thrace | Greece"
http://n2t.net/ark:/99152/p0ds9qj6tvj,Late Neolithic II Greece,-4799,-4499,,The British School at Athens: archaeological periods of Greece | British School at Athens,http://n2t.net/ark:/99152/p0ds9qj,http://n2t.net/ark:/99152/p0ds9qjscgp,,Greece
http://n2t.net/ark:/99152/p0gtzvd9nmx,Néolithique Récent II,-4799,-4499,,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,http://n2t.net/ark:/99152/p0gtzvd,http://n2t.net/ark:/99152/p0gtzvd9npj,,Greece
http://n2t.net/ark:/99152/p08m57hnstn,Shamsabad,-4799,-4499,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Fars | Iran
http://n2t.net/ark:/99152/p0339m9x3c3,Νεότερη Νεολιθική ΙΙ,-4799,-4499,,Hellenic History on the Internet | Foundation of the Hellenic World |,http://n2t.net/ark:/99152/p0339m9,,,Greece
http://n2t.net/ark:/99152/p0wctqtnkjq,kultura s vypíchanou keramikou,-4900,-4401,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,http://n2t.net/ark:/99152/p0wctqt3c6n,,Czech Republic
http://n2t.net/ark:/99152/p0qhb66qfcn,среден eнеолит,-4600,-4401,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Bulgaria
http://n2t.net/ark:/99152/p0m64tdmkzd,Neolithic,-7000,-4400,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,,http://n2t.net/ark:/99152/p0m64tdpksc http://n2t.net/ark:/99152/p0m64tdp7vc,Egypt
http://n2t.net/ark:/99152/p0m64tdpksc,"Neolithic, Late",-5300,-4400,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdmkzd,,Egypt
http://n2t.net/ark:/99152/p0m64tddwdn,"Chalcolithic, Early-Middle Bakun/Yahya VI-VB",-5000,-4400,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdqdhw,,Southern Iran | Iran
http://n2t.net/ark:/99152/p0tsmchp2qj,Late Neolithic II,-4899,-4399,,"Neolithic: Strata IX–VII, VII–VIB, VIA–V, IV, IIIB, IIIA, IIB, IIA and IC Groups,  British School at Athens Studies, Vol. 14, Knossos Pottery Handbook: Neolithic and Bronze Age (Minoan) | P. Tomkins |",http://n2t.net/ark:/99152/p0tsmch,,,Crete | Greece
http://n2t.net/ark:/99152/p0ds9qjm3cm,Late Neolithic II Crete,-4899,-4399,,The British School at Athens: archaeological periods of Greece | British School at Athens,http://n2t.net/ark:/99152/p0ds9qj,http://n2t.net/ark:/99152/p0ds9qj97j5,,Crete
http://n2t.net/ark:/99152/p0fk6s4vnzp,Pottery Neolithic,-5998,-4332,,Chronologies in old world archaeology | Robert W. Ehrich,http://n2t.net/ark:/99152/p0fk6s4,,,Palestine | State of Palestine | Jordan | Israel | Syria | Lebanon
http://n2t.net/ark:/99152/p0m64td3tct,"Chalcolithic, Transitional",-5200,-4300,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdhc9j,,Northern Iran | Iran
http://n2t.net/ark:/99152/p0r8d9cv9dw,Mell. Ertebøllekultur,-4800,-4300,,MUD - Museernes Udgravningsdata Danmark Dateringskodetabel | Fund og Fortidsminder (Slots og Kulturstyrelsen) | MUD - Museernes Udgravningsdata Danmark  |,http://n2t.net/ark:/99152/p0r8d9c,,,Denmark
http://n2t.net/ark:/99152/p072r4qr6nr,Chalcolithic,-5499,-4299,,"The Brown University Petra Archaeological Project: Landscape Archaeology in the Northern Hinterland of Petra, Jordan | Gary O. Rollefson | Susan E. Alcock | Christopher A. Tuttle | Christian F. Cloke | Clive Vella | Ceceilia Feldman | Alex R. Knodell | Micaela Sinibaldi | Thomas M. Urban | Tali Erickson-Gini",http://n2t.net/ark:/99152/p072r4q,,,Petra | Jordan
http://n2t.net/ark:/99152/p0z3skmqqqg,Pottery Neolithic B,-4999,-4299,,"Archaeology of the land of the Bible, 10,000-586 B.C.E | Mazar, Amihai, (1942- ).,",http://n2t.net/ark:/99152/p0z3skm,,,Palestine | Jordan | Israel
http://n2t.net/ark:/99152/p0qv6m8cjgj,Early Neolithic II,-4899,-4299,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,Crete | Greece
http://n2t.net/ark:/99152/p0qhb66twxf,Mittel Neolithikum,-4800,-4251,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Austria
http://n2t.net/ark:/99152/p0qhb66wng7,Mittel Neolithikum,-4800,-4251,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,"Germany, Switzerland, Czech Republic, Liechtenstein | Switzerland | Czech Republic | Germany | Liechtenstein"
http://n2t.net/ark:/99152/p086kj9ppwk,early Middle Archaic,-5500,-4250,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Iowa
http://n2t.net/ark:/99152/p086kj9zbh2,or Turin,-5500,-4250,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Iowa
http://n2t.net/ark:/99152/p0qv6m8kbx6,Middle Chalcolithic,-5499,-4249,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,Turkey and Eastern Aegean | Greece | Turkey
